AMTRAK,IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,CASINJRR,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,STATION,COUNTY,STATE,REGION,DUMMY2,CITY,HIGHWAY,VEHSPD,TYPVEH,VEHDIR,POSITION,RREQUIP,RRCAR,TYPACC,HAZARD,TEMP,VISIBLTY,WEATHER,TYPEQ,TYPTRK,TRKNAME,TRKCLAS,NBRLOCOS,NBRCARS,TRNSPD,TYPSPD,TRNDIR,SIGNAL,LOCWARN,WARNSIG,LIGHTS,STANDVEH,TRAIN2,MOTORIST,VIEW,VEHDMG,DRIVER,INVEH,TOTKLD,TOTINJ,TOTOCC,INCDRPT,JOINTCD,TYPRR,DUMMY3,CASKLDRR,DUMMY4,CROSSING,NARRLEN,DUMMY5,YEAR4,DIVISION,PUBLIC,CNTYCD,STCNTY,HZMRLSED,HZMNAME,HZMQNTY,HZMMEAS,SIGWARNX,WHISBAN,DRIVAGE,DRIVGEN,PLEONTRN,SSB1,SSB2,USERKLD,USERINJ,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,NARR1,NARR2,NARR3,NARR4,NARR5,SUBDIV,ROADCOND,VIDEOT,VIDEOU,
,12,5,FEC ,X06050612,,,    ,          ,12,5,FEC ,X06050612,,0,271831G,12,5,6,4,17,AM,SAMPSON             ,ST JOHNS            ,12,3,,ST AUGUSTINE        ,RACE TRACK ROAD     ,35,A,3,3,1,102,2,2,73,4,1,1,1,SINGLE MAIN TRACK   ,4,2,103,49,E,1,1,1,1,2,2,2,5,8,0,1,1,1,0,1,1,1,2,,1,  ,10206,248,,2012,                    ,Y,109,12C109,4,,,, , ,28,1,2,                    ,                    ,1,0,0,0,0,0,DRIVER WAS TRAVELING EASTBOUND ON RACE TRACK ROAD IN THE WESTBOUND LANE OF TRAVEL.  DRIVER PROCEEDED,"INTO THE CROSSING AND CRASHED INTO TANK CAR TILX 400899 CAUSING TGCX 1222, TILX 400899 AND UTLX 803",649 TO DERAIL.  DRIVER SUSTAINED FATAL INJURIES.,,,SYSTEM              ,A,2,2,
,12,5,NS  ,99606,,,    ,          ,12,5,NS  ,99606,,2,728031N,12,5,7,12,40,AM,POWDERLY            ,JEFFERSON           ,1,3,,BIRMINGHAM          ,15TH WAY S/W,0,A,4,2,1,1,1,4,68,4,1,1,1,AGS MAIN #2,4,3,137,46,R,1,1,1,2,1,2,2,4,8,2000,2,1,0,2,2,2,1,1,,0,  ,10206,129,,2012,                    ,Y,73,01C073,4,,,, , ,19,1,2,                    ,                    ,0,2,0,0,0,0,"1994 CADILLAC WENT AROUND GATES AND STOPPED ON THE CROSSING, 340 STRUCK DRIVER SIDE FENDER AND BUMPE",R.  OCCUPANTS FLED THE SCENE.,,,,ALABAMA             ,A,1,2,
,12,5,NS  ,99635,,,    ,          ,12,5,XROC,XXX       ,,0,727470U,12,5,8,12,30,PM,DEMOPOLIS           ,MARENGO             ,1,3,,                    ,PRIVATE             ,0,B,1,2,2,1,1,4,87,2,1,7,4,ROCK TENN #4,X,1,7,2,E,4, ,1,2,2,2,2,4,8,250,3,1,0,0,1,2,1,1,,0,  ,807,206,,2012,                    ,N,91,01C091,4,,,, , ,  , ,2,                    ,                    ,0,0,0,0,0,0,NS TRAIN A36 STRUCK AN UNATTENDED MOTOR VEHICLE AT A PRIVATE GRADE CROSSING WHILE SHOVING ONTO INDUS,"TRY TRACK. DRIVER'S INFORMATION UNKNOWN. INDUSTRY IS: ROCK TENN MILL COMPANY, 28270 U.S. 80, DEMOPOL","IS, AL",,,ALABAMA             ,A,2,2,
,12,7,UP  ,0712LA018,,,    ,          ,12,7,UP  ,0712LA018,,0,810883N,12,7,25,6,20,PM,PUE JCT             ,LOS ANGELES         ,6,7,,CITY OF INDUSTRY    ,FAIRWAY  DRIVE      ,0,C,2,2,1,1,1,2,72,3,1,1,1,NO 2 MAIN,5,4,83,49,R,4,1,1, ,1,2,2,4,8,1000,3,1,0,0,1,2,1,1,,0,  ,102030607,153,,2012,                    ,Y,37,06C037,4,,,, , ,43,1,3,                    ,                    ,0,0,0,0,0,0,HIGHWAY USER'S ACTIONS: STOPPED ON CROSSING (BEFORE GATE DESCENDED) TRAIN SLIPPED THE REAR OF THE TR,AILER THAT WAS PARTIALLY ON THE CROSSING/NO INJURIES. ,,,,LOS ANGELES SUB     ,A,1,2,
K,12,7,ATK ,124577,,,    ,          ,12,7,BNSF,CA0712200,,0,028743G,12,7,10,8,11,AM,MODESTO             ,STANISLAUS          ,6,7,,                    ,YOSEMITE BLVD.      ,0,K,3,2,2,1,1,4,95,2,1,B,1,2,4,2,5,61,R,3,1,1,1,2, ,2,1,8,0, , ,1,0,0,2,1,6,,1,  ,102030607,164,,2012,                    ,Y,99,06C099,4,,,, , ,84,1,118,                    ,                    ,1,0,0,0,0,0,"TRAIN 702 OPERATING WITH CAB CAR C/8909 IN THE LEAD, 4 CARS AND LOCOMOTIVE E/2015 IN THE REAR STRUCK","AN 84-YEAR OLD PEDESTRIAN AT MP1089.29, YOSEMITE BLVD CROSSING.",,,,STOCKTON            ,A,1,2,
,12,9,NS  ,101501,,,    ,          ,12,9,NS  ,101501,,0,915958D,12,9,21,4,15,AM,CHICAGO             ,COOK                ,17,4,,CHICAGO             ,PRIVATE             ,1,C,2,3,2,1,1,4,60,1,1,7,2,YD TRACK #19,1,1,11,8,R,4, , ,2,2,2,2,3,8,2000,3,1,0,0,1,2,1,1,,0,  ,12,142,,2012,                    ,N,31,17C031,4,,,, , ,31,1,2,                    ,                    ,0,0,0,0,0,0,LANDERS YARD ASSIGNMENT SHOVING WEST AND STRUCK THE CHASSIS OF A TRUCK DRIVER WHO HAD DRIVEN ACROSS ,THE CROSSING IN FRONT OF THEIR SHOVE MOVE.  ,,,,DEARBORN            ,A,2,2,
,12,5,UP  ,0512DV012,,,    ,          ,12,5,UP  ,0512DV012,,0,804501C,12,5,15,10,35,AM,FT COLLINS          ,LARIMER             ,8,6,,FORT COLLINS        ,COUNTRY RD 32,0,D,3,2,1,1,1,4,74,2,1,1,1,SINGLE MAIN         ,3,4,38,29,R,1,1,1, ,2,2,2,5,8,500,3,1,0,0,1,2,1,1,,0,  ,1030607,63,,2012,                    ,Y,69,08C069,4,,,, , ,27,2,3,                    ,                    ,0,0,0,0,0,0,HIGHWAY USER'S ACTIONS: DRIVER SLID UNDER THE GATE AND STOPPED. ,,,,,FORT COLLINS SUB    ,A,1,2,
,12,4,CSX ,102890,,,    ,          ,12,4,CSX ,102890,,0,155299B,12,4,19,2,45,PM,GARRETT             ,DE KALB             ,18,4,,ST JOE              ,SPENCERVILLE ROAD   ,5,A,1,3,2,52,2,2,65,2,1,1,1,#2 MAIN,4,2,131,50,E,4,1,1,2,1,2,2,5,8,1100,3,2,0,0,1,2,1,1,,0,  ,102030611,307,,2012,                    ,Y,33,18C033,4,,,, , ,18,2,2,                    ,                    ,0,0,0,0,0,0,THE DRIVER OF A 2004 PONTIAC GRAND PRIX WAS STOPPED AT CROSSING AND LOOKED DOWN AND TOOK HER FOOT OF,F THE BRAKE AND STRUCK A FREIGHT CAR IN Q38918. THE CREW WAS UNAWARE THEY HAD BEEN STRUCK. THE TRAIN, WAS INSPECTED AND NO DAMAGE WAS FOUND. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MA,RKINGS.,,GARRETT             ,A,2,2,
,12,8,NS  ,100815,,,    ,          ,12,8,NS  ,100815,,0,229716R,12,8,4,11,20,PM,MUNCIE              ,DELAWARE            ,18,4,,                    ,HACKLEY STREET      ,2,M,2,3,1,1,1,4,75,4,1,1,1,SINGLE MAIN TRACK   ,4,2,114,24,R,4,1,1,2,1,2,2,1,8,250,1,1,1,0,1,2,1,1,,1,  ,1030607,211,,2012,                    ,Y,35,18C035,4,,,, , ,47,1,2,                    ,                    ,1,0,0,0,0,0,"TRAIN 264L002 WITH TWO ENGINES (NS7575, NS8986),  107 LOADS 7 EMPTIES AND 3199 TONS WAS TRAVELING WE",ST ON THE NEW CASTLE DISTRICT MAIN TRACK WHEN IT STRUCK A TRESPASSER RIDING A BICYCLE THROUGH THE IN,TERSECTION.,,,LAKE                ,A,2,2,
,12,8,NS  ,100881,,,    ,          ,12,8,NS  ,100881,,0,522540M,12,8,8,4,20,PM,ELKHART             ,ST JOSEPH           ,18,4,,MISHAWAKA           ,CARLTON ST          ,0,K,1,2,6,1,1,4,86,3,1,8,1,SINGLE MAIN TRACK   ,4,1,0,29,E,4,1,1,2,2, ,2,8,8,, , ,1,0,0,2,1,1,,0,  ,1020306,47,,2012,                    ,Y,141,18C141,4,,,, , ,56,2,3,                    ,                    ,1,0,0,0,0,0,PEDESTRIAN LAID DOWN IN FRONT OF TRAIN B55B308.,,,,,DEARBORN            ,A,2,2,
,12,1,NS  ,97766,,,    ,          ,12,1,NS  ,97766,,0,522646H,12,1,23,3,30,PM,DEARBORN            ,LAKE                ,18,4,,GARY                ,CLARK RD            ,0,C,2,2,1,1,1,4,35,2,2,1,1,CHICAGO MAIN # 2,4,2,17,40,E,3,2,1,2,2,2,2,4,8,5000,3,1,0,0,1,2,1,1,,0,  ,1030607,219,,2012,                    ,Y,89,18C089,4,,,, , ,47,1,2,                    ,                    ,0,0,0,0,0,0,TRACTOR TRAILER STRUCK WHEN DRIVER STOPPED FOR CSX TRAIN ON MAIN SOUTH OF NS MAIN #2 AND WAS NOT CLE,AR OF NS MAIN. 24WB323 STRUCK THE NORTH EAST CORNER OF THE TRAILER DAMAGING THE TRAILER AND BOTH UNI,"TS, NS 9458 & 2669.",,,DEARBORN            ,A,2,2,
,12,1,NS  ,97594,,,    ,          ,12,1,NS  ,97594,,0,474794U,12,1,12,5,40,PM,LAFAYETTE SOU       ,TIPPECANOE          ,18,4,,                    ,PRIVATE             ,0,D,1,1,1,1,1,4,15,4,6,1,1,SINGLE MAIN TRACK   ,4,2,21,47,R,3, ,1,2,2,2,2,4,8,1000,3,2,0,0,0,2,1,1,,0,  ,8,151,,2012,                    ,N,157,18C157,4,,,, , ,  , ,2,                    ,                    ,0,0,0,0,0,0,DRIVER'S INFO UNAVAILABLE. HITCH BROKE ON HOMEMADE UTILITY TRAILER; TRAILER BECAME STUCK ON TRACK AT, PRIVATE CROSSING AND WAS STRUCK BY ONCOMING TRAIN. ,,,,ILLINOIS            ,C,2,2,
,12,1,NS  ,97528,,,    ,          ,12,1,NS  ,97528,,1,478237W,12,1,7,3,40,AM,FORT WAYNE          ,ALLEN               ,18,4,,                    ,BROOKLYN AVE        ,0,A,3,2,1,1,1,4,37,4,2,1,1,SINGLE MAIN TRACK   ,3,2,73,39,R,4,2,1,2,1,2,2,4,8,10000,2,2,0,1,1,2,1,1,,0,  ,206,223,,2012,                    ,Y,3,18C003,4,,,, , ,28,1,2,                    ,                    ,0,1,0,0,0,0,"181L507 WITH 2 LOCOMOTIVES, 73 LOADS, AND 1792 TONS STRUCK AN UNOCCUPIED VEHICLE AT BROOKLYN AVE ON","THE HUNTINGTON DISTRICT IN FT WAYNE, INDIANA. VEHICLE OPERATOR WAS STANDING OUTSIDE OF THE VEHICLE I",N THE FOUL OF THE MAIN.,,,LAKE                ,A,2,2,
,12,9,NS  ,101331,,,    ,          ,12,9,NS  ,101331,,0,509571F,12,9,6,9,10,PM,BUTLER              ,DE KALB             ,18,4,,                    ,CR79 WATERWAY,0,B,2,2,1,1,1,4,70,4,1,1,1,SINGLE MAIN TRACK   ,4,5,73,22,R,3,1,1,2,2,2,2,4,8,2000,3,2,0,0,0,2,1,1,,0,  ,10307,121,,2012,                    ,Y,33,18C033,4,,,, , ,45,1,2,                    ,                    ,0,0,0,0,0,0,"34NL606 EAST STRUCK AN UNOCCUPIED VEHICLE THAT WAS STALLED ON THE TRACK DAMAGING FRONT END, SIDE AND", HOOD OF THE VEHICLE.,,,,DEARBORN            ,A,2,2,
,12,10,GRW ,23,,,    ,          ,12,10,GRW ,23,,0,260800C,12,10,11,5,55,AM,GARY                ,LAKE                ,18,4,,GARY                ,BUCHANAN STREET     ,2,C,1,3,1,1,1,4,35,1,1,7,2,1H,1,1,6,2,E,4, ,1,2,1,2,2,2,8,5000,3,1,0,0,1,2,1,3,,0,  ,807,498,,2012,                    ,N,89,18C089,4,,,, , ,35,1,3,                    ,                    ,0,0,0,0,0,0,"AT 0555, THE 2400 CPOH ASSIGNMENT CONSISTING OF AN EN, YF, AND HELPER COLLIDED WITH A TRACTOR TRAILE",R AT THE BUCHANNAN STREET CROSSING.  THE CREW WAS OPERATING GRW LOCOMOTIVE 307-T2 AND WAS PULLING SI,X EMPTY CARS WESTWARD ON 1H LEAD TRACK WHEN A TRUCK STOPPED AT THE STOP SIGN AND PROCEEDED FORWARD (,NORTH) INTO THE PATH OF THE TRAIN.  THERE WERE NO INJURIES AS A RESULT OF THIS INCIDENT.  INVESTIGAT,ION DETERMINED THE CAUSE OF THE INCIDENT WAS DUE TO FAILURE OF THE TRUCK DRIVER TO STOP FOR TRAIN.,GARY                ,A,1,1,
,12,3,NS  ,98999,,,    ,          ,12,3,NS  ,98999,,1,484254B,12,3,13,4,30,PM,ROCKFIELD           ,CARROLL             ,18,4,,                    ,500N,0,B,1,2,1,1,1,4,72,2,1,1,1,SINGLE MAIN         ,4,2,113,58,R,4, ,1,2,3,3,3,4,8,1000,2,1,0,1,1,2,1,1,,0,  ,7,83,,2012,                    ,Y,15,18C015,4,,,, , ,34,1,2,                    ,                    ,0,1,0,0,0,0,TRAIN 267D116 STRUCK TRUCK THAT WAS STOPPED ON AND FAILED TO CLEAR ENTIRE CROSSING.,,,,,ILLINOIS DIVISION   ,A,2,2,
,12,3,NS  ,98996,,,    ,          ,12,3,NS  ,98996,,0,539694Y,12,3,13,2,45,PM,MARION              ,MADISON             ,18,4,,ANDERSON            ,VINYARD STREET      ,2,A,3,3,1,1,1,4,70,2,1,1,1,SINGLE MAIN TRACK   ,1,2,26,10,R,1,1,1,2,1,2,2,3,8,10000,3,1,0,0,1,2,1,1,,0,  ,308,179,,2012,                    ,Y,95,18C095,4,,,, , ,  ,1,2,                    ,                    ,0,0,0,0,0,0,DRIVERS AGE UNKNOWN L42L913 TRAVELING NORTH ON THE MARION DISTRICT WHEN HIGHWAY USER FALIED TO YIELD," AT CROSSING AND DROVE IN PATH OF TRAIN ON VINYARD STREET IN ANDERSON, INDIANA. ",,,,LAKE                ,A,2,2,
,12,2,EWR ,2142012,,,    ,          ,12,2,EWR ,2142012,,1,483381Y,12,2,14,9,50,AM,PLYMOUTH            ,MARSHALL            ,18,4,,                    ,MAPLE 11 TH,20,J,4,3,1,1,2,4,30,2,1,1,1,MAIN                ,2,1,4,5,E,1, ,1,2,2,2,2,3,8,8000,2,1,0,1,1,2,1,3,,0,  ,807,23,,2012,                    ,Y,99,18C099,4,,,, , ,35,2,2,                    ,                    ,0,1,0,0,0,0,VEHICLE FAILED TO YIELD,,,,,SYSTEM              ,D,2,2,
,12,7,CSX ,105508,,,    ,          ,12,7,CSX ,105508,,0,539259S,12,7,3,1,30,AM,LAWRENCE            ,MARION              ,18,4,,LAWRENCE            ,POST RD             ,0,A,1,1,1,1,1,4,84,4,1,1,1,# 2 MAIN,3,3,106,30,E,4,1,1,2,2,2,2,5,8,2000,3,2,0,0,1,2,1,1,,0,  ,1030611,208,,2012,                    ,Y,97,18C097,4,,,, , ,  ,1,2,                    ,                    ,0,0,0,0,0,0,"T36027 STRUCK A CAR AT POST ROAD CROSSING. VEHICLE WAS STOLEN, DRIVER FLED THE SCENE. DRIVERS AGE IS", UNKNOWN. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING S,YMBOLS).,,,INDIANAPOLIS TERMINA,A,1,2,
,12,1,NS  ,97664,,,    ,          ,12,1,NS  ,97664,,0,326963Y,12,1,17,1,50,PM,"HAMMOND, IN         ",LAKE                ,18,4,,                    ,165TH ST,5,A,1,3,1,1,1,4,20,2,6,1,1,MAIN                ,4,2,120,20,R,3,2,1,2,2,1,2,1,8,2000,3,1,0,0,1,2,1,1,,0,  ,10308,82,,2012,                    ,Y,89,18C089,4,,,, , ,  , ,2,                    ,                    ,0,0,0,0,0,0,DRIVER'S INFO UNAVAILABLE. VEHICLE WENT AROUND THE GATE AND GOT STUCK ON THE RAIL.,,,,,DEARBORN            ,C,2,2,
,12,2,CSX ,100724,,,    ,          ,12,2,CSX ,100724,,0,352255T,12,2,12,1,13,AM,PELHAM              ,SHELBY              ,1,3,,PELHAM              ,COUNTY ROAD 52,0,A,4,1,1,1,1,2,26,4,1,1,1,SINGLE MAIN         ,4,3,107,33,R,2,1,1,2,1,2,2,5,8,3000,3,2,0,0,0,2,1,1,,0,  ,1030611,386,,2012,                    ,Y,117,01C117,4,,,, , ,16,1,2,                    ,                    ,0,0,0,0,0,0,Q64710 STRUCK AN UNOCCUPIED VEHICLE AT COUNTY ROAD 52 CROSSING WHEN THE DRIVER TURNED NORTH ONTO RAI,LROAD TRACKS AT THE CROSSING AND BECAME STUCK BEFORE THE ARRIVAL OF THE SOUTHBOUND TRAIN. ALL VEHICL,E OCCUPANTS EXITED THE VEHICLE AND WERE BEING QUESTIONED BY POLICE WHEN THE SOUTHBOUND TRAIN ARRIVED, AT THE LOCATION AND STRUCK THE VEHICLE. PROTECTION ALSO AT CROSSING: ADVANCE WARNING.,,S & N A SOUTH       ,A,1,2,
,12,8,CSX ,106848,,,    ,          ,12,8,CSX ,106848,,0,163640A,12,8,10,6,25,AM,GARY                ,LAKE                ,18,4,,GARY                ,CLINE AVE RAMP      ,5,A,4,3,1,1,1,4,70,1,1,1,1,MAIN #2,3,4,14,40,R,3,1,1,2,1,2,2,1,8,5000,3,1,0,0,1,2,1,1,,0,  ,1060711,130,,2012,                    ,Y,89,18C089,4,,,, , ,40,1,2,                    ,                    ,0,0,0,0,0,0,VEHICLE WENT AROUND LOWERED GATES AND FLASHING LIGHTS AND WAS THEN STRUCK BY Q14810. PROTECTION ALSO, AT CROSSING: ADVANCE WARNING.,,,,BARR                ,A,2,2,
,12,5,INRD,643826,,,    ,          ,12,5,INRD,643826,,0,292307R,12,5,21,12,5,PM,"JASONVILLE, INDIANA ",SULLIVAN            ,18,4,,MEROM               ,COUNTY ROAD 550W,15,B,1,3,4,1,1,4,73,2,1,A,1,MAIN TRACK          ,3,0,1,4,E,1, ,2,2,3,2,2,3,5,2500,3,1,0,0,1,2,1,2,,0,  ,7,499,,2012,                    ,Y,153,18C153,4,,,, , ,58,1,2,                    ,                    ,0,0,0,0,0,0,MAINTENACE OF WAY EMPLOYEES WERE TRACK TRAVELING THE CRANE NORTH WHEN IT APPROACHED COUNTY ROAD. THE,CRANE CAME TO A COMPLETE STOP APPOX 60 FEET SOUTH OF CROSSING. EMPLOYEE RIDING THE IDLER CAR TO PRO,TECT MOVEMENT TOLD OPERATOR TO PROCEED WITH CAUTION. DUE TO A VERTICAL CURVEIN THE COUNTY ROAD MOW E,MPLOYEE WAS UNABLE TO SEE A PICKUP TRUCK TRAVELING AT A HIGH RATE OF SPEED TOWARDS THE CROSSING. CRA,NE WAS SOUNDING ITS HORN WHEN IT ENETERED CROSSING. PICKUP TRUCK DID NOT STOP AT CROSSING CROSSBUCK ,INDIANAPOLIS        ,A,2,2,
,12,11,NS  ,102052,,,    ,          ,12,11,NS  ,102052,,0,478309X,12,11,1,11,35,AM,WABASH              ,WABASH              ,18,4,,WABASH              ,FISHER STREET       ,20,B,1,3,1,1,1,2,46,2,1,1,1,SINGLE MAIN TRACK   ,3,1,111,38,R,4,1,1,2,2,2,2,3,8,1827,1,1,1,0,1,2,1,1,,1,  ,307,222,,2012,                    ,Y,169,18C169,4,,,, , ,62,1,2,                    ,                    ,1,0,0,0,0,0,"TRAIN 255L501 WITH 1 LOCOMOTIVE, 111 LOADS, 0 EMPTIES, AND 3116 TONS TRAVELING WEST ON THE HUNTINGTO",N DISTRICT WHEN HIGHWAY USER FAILED TO YIELD AT CROSSING AND DROVE INTO TRAIN'S PATH AT FISHERS STRE,"ET IN WABASH, INDIANA.",,,LAKE                ,A,2,2,
,12,10,CSX ,108902,,,    ,          ,12,10,CSX ,108902,,1,341214H,12,10,5,10,1,AM,RENSSELAER          ,JASPER              ,18,4,,RENSSELAER          ,300S,5,A,3,3,1,1,2,4,54,2,3,1,1,SINGLE MAIN         ,3,2,2,39,R,1, ,1,2,2,2,2,3,8,9500,2,1,0,1,1,2,1,1,,0,  ,807,176,,2012,                    ,Y,73,18C073,4,,,, , ,23,1,2,                    ,                    ,0,1,0,0,0,0,DRIVER DID NOT STOP AT CROSSING WHICH HAS CROSSING BUCKS AND STOP SIGNS ON BOTH SIDES. STRUCK LEFT S,IDE OF ENGINE ON TRAIN J76905. PROTECTION ALSO AT CROSSING: ADVANCE WARNING.,,,,MONON               ,B,1,1,
,12,7,NS  ,100609,,,    ,          ,12,7,NS  ,100609,,0,731872H,12,7,19,4,1,PM,HILLSBORO           ,LAWRENCE            ,1,3,,HILLSBORO           ,CR 53,10,A,2,3,4,1,1,4,92,3,1,9,1,SINGLE MAIN TRACK   ,4,0,1,15,E,4,1,1,2,1,2,2,1,8,6000,3,1,0,0,1,2,1,1,,0,  ,10307,72,,2012,                    ,Y,79,01C079,4,,,, , ,27,1,1,                    ,                    ,0,0,0,0,0,0,MOW ON TRACK EQUIPMENT TRAMMING WEST STRUCK SOUTHBOUND VEHICLE AT CR 53.,,,,,ALABAMA             ,A,2,2,
,12,1,NS  ,97649,,,    ,          ,12,1,NS  ,97649,,2,727315P,12,1,16,11,45,AM,TALLADEGA           ,TALLADEGA           ,1,3,,                    ,AVENUE A            ,5,A,3,3,1,1,1,4,60,2,1,1,1,SINGLE MAIN TRACK   ,2,1,6,5,E,3, ,1,2,1,2,2,3,8,1000,2,1,0,2,2,2,1,1,,0,  ,7,201,,2012,                    ,Y,121,01C121,4,,,, , ,21,2,2,                    ,                    ,0,2,0,0,0,0,DRIVER TRAVELING WEST TO EAST ON AVENUE A AS A84 APPROACHED THE CROSSING WITH BELLS AND WHISTLE SOUN,DING. THE DRIVER DID NOT STOP AT THE CROSSING AND HER VEHICLE WAS IMPACTED ON THE FRONT DRIVERS SIDE,.,,,ALABAMA             ,A,2,2,
,12,11,BNSF,CA1112202,,,    ,          ,12,11,BNSF,CA1112202,,1,028400A,12,11,26,8,4,AM,HANFORD             ,KINGS               ,6,7,,                    ,KANSAS AVENUE       ,5,A,4,3,1,3,2,4,58,2,4,1,1,SINGLE MAIN         ,5,2,66,55,E,3,1,1,2,2,2,2,7,8,2000,2,1,0,1,1,2,1,1,,0,  ,103,0,,2012,                    ,Y,31,06C031,4,,,, , ,26,1,3,                    ,                    ,0,1,0,0,0,0,,,,,,BAKERSFIELD         ,A,2,2,
K,12,12,ATK ,126404,,,    ,          ,12,12,SDNX,12082012,,5,026849V,12,12,8,2,34,PM,ENCINITAS           ,SAN DIEGO           ,6,7,,CARDIFF BY THE SEA  ,CHESTERFIELD DR     ,0,C,3,2,1,1,1,4,47,2,1,2,1,SINGLE MAIN TRACK   ,5,1,6,83,E,3,1,1,1,1,2,2,4,8,30000,1,1,1,5,2,1,1,6,,1,  ,10306,162,,2012,                    ,Y,73,06C073,4,,,, , ,27,1,210,                    ,                    ,1,0,0,0,0,5,"AMTRAK TRAIN 774 OPERATING WITH LOCOMOTIVE E/456 AND 6 CARS STRUCK A TOW-TRUCK AT MP 239.86, CHESTER","FIELD DRIVE CROSSING.  AMTRAKS EQUIPMENT DAMAGE IS $82,514.00.",,,,SAN DIEGO           ,A,1,2,
,12,11,SDTI,27,,,    ,          ,12,11,SDTI,27,,0,661890L,12,11,28,4,7,AM,25TH AND COMMERCIAL,SAN DIEGO           ,6,7,,SAN DIEGO           ,28TH AND COMMERCIAL,30,A,1,3,1,1,2,4,65,4,1,2,1,EASTBOUND MAIN      ,3,2,0,25,E,3,1,2,2,2,2,2,3,8,3000,3,1,0,0,1,2,1,3,,0,  ,5,468,,2012,                    ,Y,73,06C073,4,,,, , ,53,1,20,                    ,                    ,0,0,0,0,0,0,"AT APPROXIMATELY 4:07AM, THE OPERATIONS CONTROL CENTER (OCC) RECEIVED A REPORT FROM TRAIN OPERATOR (","T/O) ON BOARD EASTBOUND TRAIN #51 (2014-2042), OF AN LRV/AUTO ACCIDENT AT THE INTERSECTION OF 28TH A","ND COMMERCIAL STREET, SAN DIEGO, CALIFORNIA. THE OPERATOR REPORTED SHE OBSERVED A VEHICLE ENTER THE ",INTERSECTION AT A HIGH RATE OF SPEED WITHOUT STOPPING. UPON OBSERVING THE VEHICLE THE OPERATOR PLACE,"D THE TRAIN INTO EMERGENCY BRAKE, BUT COULD NOT AVOID THE COLLISION. ",ORANGE LINE         ,A,1,1,
K,12,11,ATK ,126173,,,    ,          ,12,11,UP  ,XXX       ,,0,749725A,12,11,20,6,44,PM,OAKLAND             ,ALAMEDA             ,6,7,,OAKLAND             ,105TH AVE,,K,2,3,2,1,1,4,60,4,1,B,1,SINGLE MAIN TRACK   ,4,1,4,79,E,3,1,1,2,1, ,2,1,8,0, , ,1,0,1,2,1,6,,1,  ,10306,134,,2012,                    ,Y,1,06C001,4,,,, , ,45,1,165,                    ,                    ,1,0,0,0,0,0,"TRAIN 544 OPERATING WITH CAB CAR 8310 IN THE LEAD, 3 CARS AND LOCOMOTIVE E/2008 STRUCK A PEDESTRIAN","AT MP13.69, 105TH AVENUE CROSSING.",,,,NILES               ,A,1,2,
,12,2,CSX ,100695,,,    ,          ,12,2,CSX ,100695,,0,342456G,12,2,14,5,20,AM,PATOKA              ,GIBSON              ,18,4,,PATOKA              ,STEELMAN CHAPEL R   ,0,C,1,1,1,1,1,4,33,4,3,1,1,SINGLE MAIN         ,4,1,91,38,E,1,1,1,2,2,2,2,5,8,2600,3,2,0,0,1,2,1,1,,0,  ,10203060807,240,,2012,                    ,Y,51,18C051,4,,,, , ,33,1,2,                    ,                    ,0,0,0,0,0,0,G49712 STRUCK A SEMI TRAILER AT STEELMAN CHAPEL RD CROSSING. THE TRAILER DETACHED FROM THE TRUCK WHI,LE GOING OVER THE TRACK. TRUCK WAS IN PROCESS TO RETRIEVE THE TRAILER WHEN HE SAW TRAIN COMING AND C,OULD NOT GET THE TRAILER OUT OF THE WAY.,,,C E & D             ,B,1,2,
,12,2,CSX ,100704,,,    ,          ,12,2,CSX ,100704,,1,342394L,12,2,14,9,51,AM,VINCENNES           ,KNOX                ,18,4,,VINCENNES           ,N 2ND ST,5,A,2,3,1,1,1,4,34,2,2,1,1,SINGLE MAIN         ,2,2,108,25,E,1,1,1,2,2,2,2,3,8,6500,2,1,0,1,1,2,1,1,,0,  ,2030607,45,,2012,                    ,Y,83,18C083,4,,,, , ,75,2,3,                    ,                    ,0,1,0,0,0,0,Q59613 STRUCK VEHICLE AT 2ND ST IN VINCENNES.,,,,,C E & D             ,B,2,2,
,12,6,EARY,IX120252,,,    ,          ,12,6,EARY,IX120252,,0,353782R,12,6,1,8,58,AM,SYLACAUGA           ,TALLADEGA           ,1,3,,SYLACAUGA           ,GENE STUART BLVD    ,10,C,3,3,1,1,1,4,80,2,1,7,2,MAINLINE            ,1,3,3,10,E,1, ,1, ,2,2,2,3,8,5000,3,1,0,0,1,2,1,3,,0,  ,7,176,,2012,                    ,Y,121,01C121,4,,,, , ,58,1,1,                    ,                    ,0,0,0,0,0,0,DRIVER OF EIGHTEEN WHEELER FAILED TO STOP AT RAILROAD CROSSING AND COUPLER OF PRSX 6408 HIT THE REAR, BUMPER OF THE TRAILER KNOCKING THE BUMPER AND THE DOORS OFF OF THE TRAILER.,,,,SYLACAUGA           ,A,2,2,
