IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV,
18,6,UP,0618TC033,,,,,18,6,UP,0618TC033,,,18,6,28,2,45,AM,1,5,5,0,0,,CALLENDER,24.95,19,67,4,2,4,R,MEAB,1,1175,1,Y,SIDING TRACK #21,1,,3,UTLX,209556,18,N,,,0,,1,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,5,0,0,31492,2427,H702,,0,0,0,0,H702,3,1,4,33919,,19C187,0,0,0,1,0,1,0,2,15,2,15,1,6,,1,,,,308,,2018,0,0,0,0,0,0,WEBSTER,187,0,0,,N,CWR,000-000-000,MEABO-28 PULLED OUT OF CALLENDER YARD TRACK 25 WITH THE INTENT ON MAKING A DOUBLE TO TRACK 22.  TRAC,K 21 SWITCH WAS LINED AGAINST THEIR MOVE WHICH WAS RUN THROUGH WITH A HEAD END MOVE.  UPON CHANGING,"DIRECTION AND MAKING A REVERSE MOVE, THE LEADING 5 EMPTY TANK CARS DERAILED STARTING AT THE TRACK 21",SWITCH.,,,,,,,,,,,,0,42.38419,-94.29092,2,5,,,,TARA SUB,
18,6,UP,0618TC003,,,,,18,6,UP,0618TC003,,,18,6,1,10,35,PM,1,2,1,0,0,,DES MOINES,355.1,19,81,4,2,6,R,YDM0,3,800,7,Y,YARD 019,1,,2,TILX,303510,8,Y,TILX,303510,8,Y,2,0,0,0,0,0,0,0,0,0,11,0,1,0,0,2,0,0,0,0,33380,10288,E64C,T313,0,0,0,0,E64C,2,1,6,43668,,19C153,0,0,0,1,0,1,1,7,5,7,5,1,6,,1,,,,356,,2018,0,0,0,0,0,0,POLK,153,0,0,,N,OTH,000-000-000,"YDM06-01 FOREMAN, IN THE PROCESS OF SWITCHING CARS, RODE A SHOVE INTO TRACK 19 ON THE WEST END OF SH",ORTLINE YARD.  AFTER STARTING DOWN STRAIGHT RAIL ON TRACK 19 THE FOREMAN NOTICED THAT A CR IN THE MI,DDLE OF THEIR CUT HAD DERAILED AND IMMEDIATELY DIRECTED THE ENGINEER TO STOP.  UPON INVESTIGATION AL,L AXLES/ALL WHEELS ON TILX303510 AND CCBX72747 DERAILED.,,,,,,,,,,,,0,41.58968,-93.57182,2,5,,,,PERRY SUB,
18,6,UP,0618TC006,,,,,18,6,UP,0618TC006,,,18,6,5,2,0,AM,1,0,0,0,0,,DES MOINES,75.15,19,80,4,1,0,R,,,4655,6,N,YARD 007,1,,2,AOSX,20475,38,Y,,,0,,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,4,0,0,0,0,5274,29224,T207,,0,0,0,0,T207,2,1,0,34498,,19C153,0,0,0,0,0,0,0,,,,,1,6,,1,,,,116,,2018,0,0,0,0,0,0,POLK,153,,,,N,OTH,000-000-000,"CREW OF THE YDM73R-04, WHILE AIR TESTING A CUT OF CARS ON 8 TRACK AT HULL AVE YARD FOUND 4 DERAILED",CARS ON 7 TRACK.,,,,,,,,,,,,,,0,41.61173,-93.58351,2,5,,,,MASON CITY SUB,
18,1,CRL,CRL181985,,,,,18,1,CRL,CRL181985,,,18,1,18,10,40,PM,1,0,0,0,0,,CHICAGO,6.0,17,20,4,1,6,R,FS-2,2,7095,1,Y,CW HILL TRACK,1,,2,NOKL,824470,12,Y,,,0,,2,0,0,0,0,0,0,0,0,0,55,0,0,0,0,5,0,0,0,0,76238,40000,T110,T001,0,0,0,0,T110,2,1,6,116238,,17C031,0,0,0,1,0,1,1,1,20,1,20,1,4,,3,,,,1114,,2018,0,0,0,0,0,0,COOK,31,0,0,,N,OTH,000-000-000,AT APPROXIMATELY 2220 THE CONDUCTOR OF FS2 WAS RIDING THE POINT CAR OF A 55 CAR CUT OF LOADED GRAIN,HOPPERS PROTECTING THE POINT OF A SHOVING MOVEMENT. THE TRAINMASTER WAS POSITIONED 3 CARS NORTH OF T,HE RED BOARD ON THE SERVICE ROAD AT THE SOUTH END OF THE CWHILL TRACK. TRAIN MOVEMENT AT THE TIME WA,S 6 MPH IN A SOUTH DIRECTION. THE CONDUCTOR HAD JUST GIVEN UPDATED CAR COUNT TO A STOP AT THAT TIME,AN ELECTRICAL TRANSFORMER POSITIONED ON THE POWERLINE POLE ON THE FIELD SIDE OF THE YARD THEN POPPED,AND SPARKED. THE CUT OF CARS CAME TO A STOP. AT THAT TIME THE ENGINEER NOTIFIED EVERYONE BY RADIO T,HAT HE HAD AN UNDESIRED EMERGENCY APPLICATION OF THE BRAKES. UPON A WALKING INSPECTION IT WAS FOUND,THAT 5 CARS WERE DERAILED. NOKL 824470 DERAILED ALL WHEELS UPRIGHT. BNSF 431676 ON ITS SIDE. BNSF 48,9285 ON ITS SIDE. BN 467070 ALL WHEELS DERAILED UPRIGHT. BNSF 483443 DERAILED A END ALL WHEELS UPRIG,HT. ADDITIONALLY WHEN BNSF 431676 ROLLED ON ITS SIDE IT STRUCK A POWER LINE CAUSING POWER OUTAGE TO,15 RESIDENTS IN SOUTH CHICAGO.  COM ED RESTORED POWER.  CAUSE: RAIL ROLLED UNDER LOAD 15 FROM THE RE,AR OF THE CUT.,,,,0,41.679234,-87.558599,2,5,L,,,IRONDALE,
18,2,CSX,174599,,,,,18,2,CSX,174599,,,18,2,9,12,35,AM,1,2,0,0,0,,CHICAGO,24.0,17,23,4,6,6,R,Q028,4,6923,1,Y,TRACK #1,1,0.0,2,BNSF,211347,19,Y,,,0,,3,0,0,0,0,0,0,0,0,0,42,0,1,0,0,1,0,0,0,0,5381,5912,M501,,0,0,0,0,M501,2,1,6,11293,,17C031,0,0,0,1,0,1,0,8,31,8,31,1,4,,1,,,,239,,2018,0,0,0,0,0,0,COOK,31,,,,N,OTH,000-000-000,"WHILE Q02807 WAS PULLING INTO 59TH STREET, THE CREW WENT INTO TRACK 1 AND AFTER 18 CARS WENT INTO TH","E TARGET TRACK #1, THE #1-5 LEAD SWITCH FLIPPED OVER CAUSING THE REMAINDER OF THE TRAIN TO GO DOWN T",HE #1-5 LEAD TRACK DERAILING THE TRAIN.,,,,,,,,,,,,,0,41.779543,-87.679338,2,5,,,,BLUE ISLAND,
18,12,NS,131995,,,,,18,12,NS,131995,,,18,12,10,4,55,AM,1,0,0,0,0,,DECATUR,D374.0,17,13,1,4,4,E,297D,4,6147,1,Y,WBRT,1,0,2,TTGX,986018,16,Y,,,0,,2,0,0,0,0,0,0,0,0,0,59,0,26,0,0,5,0,0,0,0,12496,816,H704,,0,0,0,0,H704,2,1,4,13312,,17C115,0,0,0,1,0,1,0,1,40,1,40,1,4,,1,,,,140,,2018,0,0,0,0,0,0,MACON,115,,,,N,CWR,000-000-000,"297D209 PULLING WEST ON THE WESTBOUND RUNNING TRACK DERAILED TTGX 986018 (B END), BNSF 301935 (ALL),","TTGX 971880 (ALL), TTGX 965234 (A END).",,,,,,,,,,,,,,0,39.852179,-88.918354,2,5,K,L,,ILLINOIS,
18,2,UP,0218KC024,,,,,18,2,UP,0218KC024,,,18,2,25,7,0,PM,1,0,0,0,0,,KANSAS CITY,286.05,20,38,4,1,29,E,CNWB,1,2943,1,Y,SINGLE MAIN TRACK,3,31.2,1,UP,29335,130,N,,,0,,2,0,0,0,2,0,0,0,0,0,0,0,135,0,0,0,0,7,0,0,174004,56933,M201,,0,0,0,0,M201,1,3,29,230937,,20C209,0,0,0,1,0,1,0,2,45,2,45,1,6,,1,,,,230,,2018,0,0,0,0,0,0,WYANDOTTE,209,0,0,,N,CWR,000-000-000,"CNWBT-20, LEAD LOCOMOTIVE UP7526, DERAILED 7 COAL CARS DUE TO A SHIFTED LOAD IN CAR UP28450.  REMAIN",DER OF THE PREVIOUS COAL LOAD WAS STUCK ON ONE SIDE OF THE CAR AND CAUSED THE WHEEL TO LIFT WHILE GO,ING AROUND AN 11 DEGREE CURVE.,,,,,,,,,,,,,0,39.111498,-94.612024,1,1,Q,,,K C METRO FALLS CITY,
18,2,BNSF,KS0218107,,,,,18,2,BNSF,KS0218107,,,18,2,20,11,15,PM,1,0,0,0,0,,KANSAS CITY,6.2,20,32,4,3,4,E,YKCK,3,0,7,Y,2020,1,,2,CRYX,8021,34,Y,,,0,,1,0,0,0,0,0,0,0,0,0,76,0,0,0,0,1,0,0,0,0,0,12000,M411,,0,0,0,0,M411,2,1,4,12000,,20C209,0,0,0,0,0,1,1,,,8,45,1,6,,1,,,,173,,2018,0,0,0,0,0,0,WYANDOTTE,209,,,,N,OTH,000-000-000,RCO Y-KCK2012-12 HAD 1 RAILCAR DERAILED DURING HUMP OPERATIONS IN YARD TRACK 2020 DUE TO PASSED COUP,LERS AUTOMATED CLASSIFICATION YARD. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,3,39.084614,-94.689822,2,5,K,,,EMPORIA,
18,10,SKOL,181025004,,,,,18,10,SKOL,181025004,,,18,10,25,6,0,PM,1,0,0,0,0,,MOLINE,200.4,20,52,3,1,5,R,SKOL,3,4941,1,Y,CORNEJO LEAD,2,,4,WAMX,78075,29,Y,,,0,,3,0,0,0,0,0,0,0,0,0,30,0,28,0,0,3,0,0,0,0,20000,0,T210,T199,0,0,0,0,T210,4,2,5,20000,,20C049,0,0,0,1,,1,,6,,6,,1,6,,3,,,,702,,2018,0,0,0,0,0,0,ELK,49,,,,N,OTH,000-000-000,"ENGINEER WITH 10 YEARS, 3 MONTHS AND CONDUCTOR WITH 2 YEARS, 9 MONTHS ON 10-25-18 AT 1715, WAMX 4136",",4138,4199. CREW TIED INTO THE LOADED CARS IN THE QUARRY (DOUBLED 2 TRACKS AND AIR TESTED).  THEY TH",EN PULLED THE CARS OUT TOWARD THE MAINLINE.  THE CONDUCTOR WAS RIDING THE CUT CAR AND STEPPED DOWN A,T THE MAINLINE SWITCH.  HE WAS GIVING CAR COUNTS TO THE ENGINEER WHEN HE NOTICED ONE CAR WHICH APPEA,RED TO BE DERAILED.  HE CALLED FOR THE ENGINEER TO “PLUG IT”.  TWO CARS CAME TO REST ON THEIR SIDE (,"WAMX 78075 & WAMX 29), AND ONE CAR WAS UPRIGHT WITH ONE SET OF TRUCKS DERAILED (AEX 13251).  UPON IN",VESTIGATION A BROKEN RAIL WAS FOUND INSIDE THE INDUSTRY TRACK WHERE THE DERAILMENT ORIGINALLY OCCURR,ED,,,,,,,,0,37.363928,-96.266084,2,5,,,,MOLINE,
18,10,UP,1018KC013,,,,,18,10,UP,1018KC013,,,18,10,10,11,13,AM,12,0,0,0,0,,KANSAS CITY,4.39,20,54,2,2,0,E,YAR2,4,814,7,Y,YARD 011,1,,2,CNA,704045,12,Y,,,0,,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,1596,0,H306,,0,0,0,0,H306,2,1,4,22930,,20C209,0,0,0,2,0,0,0,4,43,,,3,6,,1,,,,121,,2018,0,0,0,0,0,0,WYANDOTTE,209,0,0,,N,OTH,000-000-000,THE YAR48R-10 WAS SHOVING WEST IN 11 TRACK WHEN THEY IMPACTED THE YAR24R-10 THAT WAS SITTING ON THE,LEAD ON THE WEST END.,,,,,,,,,,,,,,3,39.094145,-94.660981,2,5,,,,K C METRO KANSAS,
18,10,UP,1018KC013,,,,,18,10,UP,1018KC013,,,18,10,10,11,13,AM,12,0,0,0,0,,KANSAS CITY,4.39,20,54,2,2,4,E,YAR4,4,2590,7,Y,YARD 011,1,,2,TTGX,158718,36,Y,,,0,,1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,700,20634,H306,,0,0,0,0,H306,2,1,4,22930,,20C209,0,0,0,2,0,0,0,3,43,,,1,6,,1,,,,121,,2018,0,0,0,0,0,0,WYANDOTTE,209,0,0,,N,OTH,000-000-000,THE YAR48R-10 WAS SHOVING WEST IN 11 TRACK WHEN THEY IMPACTED THE YAR24R-10 THAT WAS SITTING ON THE,LEAD ON THE WEST END.,,,,,,,,,,,,,,3,39.094145,-94.660981,2,5,,,,K C METRO KANSAS,
18,7,UP,0718KC016,,,,,18,7,UP,0718KC016,,,18,7,19,4,20,PM,1,0,0,0,0,,OSAWATOMIE,49.25,20,83,2,3,40,E,MNPF,2,11272,1,Y,SINGLE MAIN TRACK,5,86.8,1,ACFX,458046,103,N,,,0,,2,0,0,0,1,0,0,0,0,0,77,0,38,0,0,4,0,7,0,0,471895,55720,M105,,0,0,0,0,M105,1,5,40,527615,,20C121,0,0,0,1,0,1,0,6,20,6,20,1,6,,1,,,,92,,2018,0,0,0,0,0,0,MIAMI,121,,,,N,CWR,000-000-000,TRAIN MNPFW-18 DERAILED 11 CARS AT MP 49.25 ON THE PARSONS SUB DUE TO EXTREME WIND VELOCITY.,,,,,,,,,,,,,,,0,38.489632,-94.923584,1,1,D,,,PARSONS SUB,
18,4,BNSF,KS0418108,,,,,18,4,BNSF,KS0418108,,,18,4,12,6,0,PM,12,0,0,0,0,,DODGE CITY,352.1,20,65,3,1,3,E,HDDC,4,2658,1,Y,106,1,,2,SRIX,21021,12,N,,,0,,2,0,0,0,0,0,0,0,0,0,18,0,26,0,0,0,0,1,0,0,14956,3000,H020,,0,0,0,0,H020,2,1,3,17956,,20C057,0,0,0,1,0,2,0,1,45,1,45,1,6,,1,,,,304,,2018,0,0,0,0,0,0,FORD,57,0,0,,N,OTH,000-000-000,CREW OF H-DDCPUE-1-12A SET 2 CARS INTO TRACK 106 AND THEN MOVED OVER TO TRACK 104. THE 2 CARS THEN R,OLLED OUT AND INTO THE CARS THAT WERE SHOWING INTO TRACK 104 RESULTING IN DERAILMENT OF 1 RAILCAR DU,E TO FAILURE TO APPLY SUFFICIENT NUMBER OF HANDBRAKES ON RAILCARS. NO HAZARDOUS MATERIALS WERE RELEA,SED.,,,,,,,,,,,,0,37.751879,-100.010507,2,5,K,,,LA JUNTA,
18,4,BNSF,KS0418107,18,4,CVR,CVR041018D,18,4,BNSF,KS0418107,,,18,4,10,8,0,PM,1,0,0,0,0,,DODGE CITY,351.9,20,55,3,1,0,,,,0,,,107,1,,2,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,E67L,,0,0,0,0,E67L,2,1,5,13300,,20C057,0,0,0,0,0,0,0,,,,,1,6,,1,,,,188,,2018,0,0,0,0,0,0,FORD,57,,,,,OTH,,"CVR HEADED INTO THE YARD FROM THE WEST END, THEIR LEAD LOCOMOTIVE AXLE WALKED UP THE SWITCH POINT DE",RAILING THE LEAD LOCOMOTIVE DUE TO DAMAGED FLANGE. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,,37.751642,-100.006814,2,5,K,,,LA JUNTA,
18,4,CVR,CVR041018D,,,,,18,4,BNSF,KS0418107,,,18,4,10,8,0,PM,1,12,0,0,0,,DODGE CITY,351.5,20,50,4,1,5,E,ECV,3,1968,1,Y,TRACK 107,1,,2,CVR,5111,1,N,,,0,,2,0,0,0,0,1,0,0,0,0,9,0,25,0,0,0,0,0,0,0,800,0,T314,,0,0,0,0,E67L,2,1,5,13300,,20C057,0,0,0,1,0,1,0,6,30,6,30,2,6,,3,,,,321,,2018,0,0,0,0,0,0,FORD,57,,,,,OTH,000-000-000,"ON 4-10-2018 CVR WAS INTERCHANGING WITH THE BNSF IN DODGE CITY YARD.  AT APPROXIMATELY 2000, THE ECV",-10 CREW PULLING WESTBOUND DOWN THE EAST LEAD WHEN #1 AXLE ON CVR 5111 CLIMBED A WORN SWITCH POINT L,OCATED ON TRACK #107 CAUSING ALL SIX AXELS ON CVR 5111 TO DERAIL.  CVR 5111 TRAVELED APPROXIMATELY 8,0 FEET ON THE GROUND.,,,,,,,,,,,,0,37.751642,-100.006814,2,5,K,,,LAJUNTA,
18,6,UP,0618PR008,,,,,18,6,UP,0618PR008,,,18,6,4,5,4,AM,11,0,0,0,0,,MALTA,64.37,17,51,1,1,45,E,CBTM,3,17608,1,Y,MAIN LINE 1,4,73.3,1,UP,7281,1,,,,0,,3,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,269754,0,M406,,0,0,0,0,M406,1,4,45,269754,,17C037,0,0,0,1,0,1,0,3,4,3,4,1,4,,1,,,,131,,2018,0,0,0,0,0,0,DE KALB,37,,,,N,CWR,000-000-000,"TRAIN CBTMQ9-01, LEAD LOCOMOTIVE UP7281, HAD SMOKE AND FLAMES ORIGINATING FROM THE LEAD LOCOMOTIVE.",NO DERAILMENT OR TRACK DAMAGE.,,,,,,,,,,,,,,0,41.930413,-88.863802,1,1,Q,,,GENEVA SUB,
18,11,UP,1118PR004,,,,,18,11,UP,1118PR004,,,18,11,4,2,15,PM,12,0,0,0,0,,MELROSE PARK,13.49,17,53,2,3,4,E,YPR1,3,1803,7,Y,YARD 502,1,,2,UELX,78605,22,Y,,,0,,2,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,457,0,H302,H307,0,1,0,1,H302,2,1,4,12612,,17C031,1,0,0,1,0,0,0,7,45,,,1,4,,1,,,,260,,2018,0,1,0,0,0,0,COOK,31,0,0,,N,OTH,000-000-000,YPR10R-04 EMPLOYEE WAS RIDING TANK CAR UELX78605 IN A SHOVE MOVEMENT TO TRACK 502.  CAR TYOX1844 WAS,"SITTING ON TRACK 510, RIP POCKET IN THE FOUL OF TRACK 502.  EMPLOYEE JUMPED BEFORE THE IMPACT, INJU",RING A FINGER ON RIGHT HAND.  NO DERAILMENT OR TRACK DAMAGE.,,,,,,,,,,,,,1,41.896917,-87.898286,2,5,,,,PROVISO YARD,
18,5,UP,0518PR001,,,,,18,5,UP,0518PR001,,,18,5,1,7,15,PM,12,0,0,0,0,,CHICAGO HTS,1.7,17,78,3,1,0,E,,,262,6,N,YARD 402,1,,2,ACFX,49981,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,906,0,H312,,0,0,0,0,H312,2,1,7,18143,,17C031,0,0,0,0,0,0,0,,,,,1,4,,1,,,,370,,2018,0,0,0,0,0,0,COOK,31,0,0,,N,OTH,000-000-000,"YCH81R-01 WAS KICKING CARS IN THE TERRA COTTA TRACKS, THE FOREMAN INTENDED TO KICK THE CRDX312549 IN",TO TRACK 213 BUT DID NOT THROW THE SWITCH AND THE CAR WENT INTO TRACK 402.  THE FOREMAN THEN MADE A,MOVE TO MAKE A COUPLING BACK ONTO THE CAR IN A CURVE WHEN THE DRAWBARS CROSSED CAUSING THE DERAILMEN,"T OF THE CRDX312549, ACFX049981 AND MWCX466395.  NO INJURIES REPORTED.",,,,,,,,,,,,0,41.500818,-87.607343,2,5,K,,,CHICAGO HEIGHTS IND,
18,5,UP,0518PR003,,,,,18,5,UP,0518PR003,,,18,5,6,3,16,AM,1,0,0,0,0,,CHICAGO,0.55,17,52,4,1,6,R,ZLAG,3,2788,1,Y,YARD 001,1,,2,BNSF,211251,26,Y,,,0,,3,0,0,0,0,0,0,0,0,0,48,0,0,0,0,4,0,0,0,0,12304,9930,T202,,0,0,0,0,T202,2,1,6,22234,,17C031,0,0,0,1,0,1,0,8,46,8,46,1,4,,1,,,,135,,2018,0,0,0,0,0,0,COOK,31,,,,N,OTH,000-000-000,"ZLAG1-02, LEAD LOCOMOTIVE UP7286, PULLING DOWN LADDER THROUGH DIVIDE INTO EXTENSTION 1.  BROKEN RAIL",ON LADDER CAUSED 4 CARS TO DERAIL.,,,,,,,,,,,,,,0,41.886864,-87.692092,2,5,K,,,ROCKWELL SUB,
18,7,NS,130200,,,,,18,7,NS,130200,,,18,7,14,3,40,PM,1,0,0,0,0,,DECATUR,D373.0,17,75,2,2,8,R,DB22,3,0,7,Y,NORTH LEAD CROSS OVE,1,0,2,ADMX,62204,3,Y,,,0,,1,0,0,0,0,0,0,0,0,0,11,0,6,0,0,2,0,0,0,0,217165,19657,T110,,0,0,0,0,T110,2,1,8,236822,,17C115,0,0,0,1,1,0,1,1,15,,,1,4,,1,,,,190,,2018,0,0,0,0,0,0,MACON,115,,,,N,OTH,000-000-000,DB22 PULLING EASTWARD WITH 11 LOADS 6 EMPTIES THROUGH NORTH LEAD TO SOUTH LEAD CROSS OVER DERAILED A,"DMX 62204 ALL WHEELS, TILX 650266 ALL WHEELS, ADMX 63394 ALL WHEELS, AND CITX 700563 A END",,,,,,,,,,,,,,0,39.858401,-88.898396,2,5,K,,,ILLINOIS,
18,11,UP,1118PR004,,,,,18,11,UP,1118PR004,,,18,11,4,2,15,PM,12,0,0,0,0,,MELROSE PARK,13.49,17,53,2,3,0,E,,,36,5,N,YARD 502,1,,2,TYOX,1844,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12155,0,H302,H307,0,0,0,1,H302,2,1,4,12612,,17C031,0,0,0,0,0,0,0,,,,,3,4,,1,,,,260,,2018,0,0,0,0,0,0,COOK,31,0,0,,N,OTH,000-000-000,YPR10R-04 EMPLOYEE WAS RIDING TANK CAR UELX78605 IN A SHOVE MOVEMENT TO TRACK 502.  CAR TYOX1844 WAS,"SITTING ON TRACK 510, RIP POCKET IN THE FOUL OF TRACK 502.  EMPLOYEE JUMPED BEFORE THE IMPACT, INJU",RING A FINGER ON RIGHT HAND.  NO DERAILMENT OR TRACK DAMAGE.,,,,,,,,,,,,,0,41.896917,-87.898286,2,5,,,,PROVISO YARD,
18,5,UP,0518SL007,,,,,18,5,UP,0518SL007,,,18,5,7,11,50,PM,1,0,0,0,0,,DUPO,7.0,17,60,4,1,7,E,YDU3,2,5469,7,Y,YARD 209,1,,2,TTRX,360219,57,N,,,0,,2,0,0,1,0,0,0,0,0,0,85,0,17,0,0,0,0,3,0,0,116462,2584,H601,,0,0,0,0,H601,2,1,7,119046,,17C163,0,0,0,1,0,1,1,1,20,1,20,1,6,,1,,,,491,,2018,0,0,0,0,0,0,ST CLAIR,163,0,0,,N,OTH,000-000-000,"WHILE SWITCHING IN THE 200 YARD AT DUPO TO BUILD THE IDULB-08, THE YDU31-07 PULLED CARS NORTH OUT OF",210 TRACK AND PERFORMED SHOVING MOVEMENT SOUTH TO COUPLE CARS INTO 209.  WHILE MAKING SHOVE MOVEMEN,"T SOUTH INTO 209, ENGINEER ON THE YDU31-07, ALLEDGEDLY DID NOT HEAR FOREMAN OR SWITCHMAN ON THE JOB",GIVE VERBAL CAR COUNTS WHILE SHOVING.  ENGINEER CONTINUED MAKING SHOVE MOVEMENT SOUTH INTO 209 TRACK,RESULTING IN A HARD COUPLE TO CARS IN THE CARS.  FORCE OF COUPLING CAUSED TRAIN TO DERAIL.,,,,,,,,,,,0,38.518758,-90.211898,2,5,,,,CHESTER SUB,
18,5,UP,0518PR024,,,,,18,5,UP,0518PR024,,,18,5,19,9,45,AM,1,0,0,0,0,,CHICAGO,2.5,17,65,2,2,6,R,YG16,3,370,7,Y,YARD 803,1,,2,FEC,70648,2,N,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1591,58744,M405,,0,0,0,0,M405,2,1,6,60335,,17C031,0,0,0,1,0,0,0,1,46,,,1,4,,1,,,,71,,2018,0,0,0,0,0,0,COOK,31,,,,N,OTH,000-000-000,YG160-19 DERAILED 3 CARS DUE TO INTERACTION OF LATERAL/VERTICAL FORCES.,,,,,,,,,,,,,,,0,41.863455,-87.684902,2,5,K,,,ROCKWELL SUB,
18,12,BNSF,CH1218113,,,,,18,12,BNSF,CH1218113,,,18,12,19,9,20,PM,1,0,0,0,0,,CICERO,8.6,17,30,4,1,6,E,YCHC,4,0,8,Y,1104,1,,2,BNSF,616,3,,,,0,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,8000,H704,,0,0,0,0,H704,2,1,6,43000,,17C031,0,0,0,1,0,2,0,6,19,6,19,1,4,,1,,,,178,,2018,0,0,0,0,0,0,COOK,31,,,,N,OTH,000-000-000,Y-CHC5241-19 DERAILED 2 LOCOMOTIVES WHILE TRAVERSING YARD TRACK 1104 WITH A LIGHT LOCOMOTIVE CONSIST,DUE TO A PREVIOUSLY RUN THROUGH SWITCH. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,41.837328,-87.77533,2,5,K,,,CHICAGO,
18,4,BNSF,CH0418114,,,,,18,4,BNSF,CH0418114,,,18,4,22,9,10,PM,1,0,0,0,0,,GALESBURG,164.4,17,40,4,1,4,E,YGAL,3,205,7,Y,808,1,,2,BNSF,1848,1,,,,0,,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2000,9100,H607,H702,0,0,0,0,H607,2,1,4,11100,,17C095,0,0,0,0,0,1,1,,,5,40,1,4,,1,,,,183,,2018,0,0,0,0,0,0,KNOX,95,0,0,,N,OTH,000-000-000,"CREW OF YGALGAL1-28 RAN THROUGH AN IMPROPERLY LINED SWITCH AND THEN REVERSED MOVEMENT, WHICH RESULTE",D IN A DERAILMENT OF 1 LOCOMOTIVE AND 2 CARS. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,3,40.917133,-90.380107,2,5,K,,,OTTUMWA,
18,9,TRRA,18019,,,,,18,9,TRRA,18019,,,18,9,26,1,37,AM,1,1,0,0,0,,VENICE,1.3,17,54,4,1,5,E,TRRA,2,0,7,Y,LONG SIDE SOUTH END,X,,2,TTGX,995284,2,Y,,,0,,5,0,0,0,0,0,0,0,0,0,63,0,0,0,0,3,0,0,0,0,2500,10308,H525,,0,0,0,0,H525,2,X,5,12808,,17C119,0,0,0,1,,2,,2,37,2,37,1,6,,3,,,,268,,2018,0,0,0,0,0,0,MADISON,119,0,0,,N,OTH,000-000-000,TRRA 303 WAS RETURNING FROM THE ALS WHEN THEY WERE GIVEN YARD INSTRUCTIONS FOR TRACK 3.  AS THE TRAI,N ENTERED THE SOUTH END THE 51 SWITCH WAS NOT LINED PROPERLY SO THE INDEPENDANT BRAKE WAS APPLIED.,"AS A RESULT, SLACK ACTION RESULTED IN 3 LOADED AUTO RACKS TO DERAIL.",,,,,,,,,,,,,0,38.661016,-90.159617,2,5,,,,ILLINOIS TRANSFER,
