AMTRAK,IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,CASINJRR,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,STATION,COUNTY,STATE,REGION,DUMMY2,CITY,HIGHWAY,VEHSPD,TYPVEH,VEHDIR,POSITION,RREQUIP,RRCAR,TYPACC,HAZARD,TEMP,VISIBLTY,WEATHER,TYPEQ,TYPTRK,TRKNAME,TRKCLAS,NBRLOCOS,NBRCARS,TRNSPD,TYPSPD,TRNDIR,SIGNAL,LOCWARN,WARNSIG,LIGHTS,STANDVEH,TRAIN2,MOTORIST,VIEW,VEHDMG,DRIVER,INVEH,TOTKLD,TOTINJ,TOTOCC,INCDRPT,JOINTCD,TYPRR,DUMMY3,CASKLDRR,DUMMY4,CROSSING,NARRLEN,DUMMY5,YEAR4,DIVISION,PUBLIC,CNTYCD,STCNTY,HZMRLSED,HZMNAME,HZMQNTY,HZMMEAS,SIGWARNX,WHISBAN,DRIVAGE,DRIVGEN,PLEONTRN,SSB1,SSB2,USERKLD,USERINJ,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,NARR1,NARR2,NARR3,NARR4,NARR5,SUBDIV,ROADCOND,VIDEOT,VIDEOU,
,14,9,CSX ,134852,,,    ,          ,14,9,CSX ,134852,,0,352612T,14,9,14,7,14,AM,BRADSHAW            ,JEFFERSON           ,1,3,,LIPSCOMB            ,AVE K               ,5,A,3,3,1,1,1,2,79,1,1,1,1,SINGLE MAIN         ,2,4,92,22,E,1, ,1,2,2,2,2,2,8,2500,3,1,0,0,2,2,1,1,,0,  ,80711,205,,2014,                    ,Y,73,01C073,4,,,, , ,34,2,2,                    ,                    ,0,0,0,0,0,0,THE DRIVER OF 2005  BUICK LESABRE AUTOMOBILE STOPPED AT A CROSSING AND THEN PROCEEDED TO EASE INTO T,HE CROSSING AND WAS STRUCK BY Q52214. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARK,INGS.,,,BIRMINGHAM MINERAL  ,A,1,2,
,14,9,NS  ,112384,,,    ,          ,14,9,NS  ,112384,,0,728030G,14,9,28,7,20,PM,BIRMINGHAM          ,JEFFERSON           ,1,3,,BIRMINGHAM          ,15TH PLACE SW/15TH P,,K,4,3,1,1,1,2,72,3,1,1,1,DOUBLE-AGS MAIN #1,4,4,120,36,R,2,1,1,2,2, , ,1,8,0, , ,1,0,0,2,1,1,,1,  ,1030607,75,,2014,                    ,Y,73,01C073,4,,,, , ,57,1,2,                    ,                    ,1,0,0,0,0,0,NS TRAIN STRUCK STRUCK A HWY-USER WALKING ACROSS A HWY-RAIL GRADE CROSSING.,,,,,ALABAMA             ,A,2,2,
,14,9,NS  ,112386,,,    ,          ,14,9,NS  ,112386,,2,725401E,14,9,30,9,0,PM,BESSEMER            ,JEFFERSON           ,1,3,,BESSEMER            ,14TH ST,0,A,3,2,1,1,1,2,72,4,1,1,1,DOUBLE-AGS #2,4,2,133,35,E,1,1,1,1,2,2,2,4,8,1000,2,1,0,2,2,2,1,1,,0,  ,102030607,81,,2014,                    ,Y,73,01C073,4,,,, , ,29,2,2,                    ,                    ,0,2,0,0,0,0,NS TRAIN 340A730 STRUCK A HWY-USER THAT WAS STOPPED ON A HWY-RAIL GRADE CROSSING.,,,,,ALABAMA             ,A,1,2,
,14,8,NS  ,111912,,,    ,          ,14,8,NS  ,111912,,0,731890F,14,8,25,3,10,PM,COURTLAND           ,LAWRENCE            ,1,3,,N/A                 ,CO/VAN BUREN ST     ,0,C,1,2,1,1,1,4,90,2,1,1,1,SINGLE MAIN TRACK   ,4,4,135,38,E,4, ,1,2,2,2,2,4,8,5000,3,1,0,0,1,2,1,1,,0,  ,807,61,,2014,                    ,Y,79,01C079,4,,,, , ,59,1,2,                    ,                    ,0,0,0,0,0,0,NS TRAIN STRUCK A HIGHWAY USER THAT WAS FOULING THE MAINLINE.,,,,,ALABAMA             ,A,1,2,
,14,6,ATN ,ATN140789,,,    ,          ,14,6,ATN ,ATN140789,,0,352829F,14,6,9,8,15,AM,GADSDEN             ,ETOWAH              ,1,3,,ATTALLA             ,HWY 77,50,A,2,3,4,1,1,4,80,2,1,A,4,IVALLE INDUSTRIAL LD,1,0,1,2,E,1,7,1,2,2,2,2,3,8,1000,3,1,0,0,1,2,1,3,,0,  ,307,174,,2014,                    ,Y,55,01C055,4,,,,A, ,45,1,1,                    ,                    ,0,0,0,0,0,0,CONTRACTOR WAS TRAVELING TO IVALEE ON THE TRACKS TO PERFORM BRUSH CUTTING ON THE ATN R.OW. THE OPERA,TOR OF THE BRUSH CUTTER FAILED TO FLAG THE CROSSING AND STRUCK THE VEHICLE,,,,IVALEE              ,A,2,2,
K,14,9,ATK ,134437,,,    ,          ,,,NS  ,          ,,0,725386E,14,9,11,3,11,PM,BIRMINGHAM          ,JEFFERSON           ,1,3,,BIRMINGHAM          ,40TH ST SW & MIDF,25,B,4,3,1,1,1,4,90,2,1,2,1,AGS #1,4,2,10,77,R,1,1,1,2,2,1,2,1,8,10000,3,1,0,0,1,2,1,6,,0,  ,1030607,129,,2014,                    ,Y,73,01C073,4,,,, , ,  ,1,104,                    ,                    ,0,0,0,0,0,0,TRAIN 20 OPERATING WITH LOCOMOTIVE E/154 AND 10 CARS STRUCK AN OCCUPIED UPS DELIVERY TRUCK AT MP 149,".75, 40TH STREET SW CROSSING.",,,,AGS SOUTH           ,A,1,2,
,14,8,NS  ,111604,,,    ,          ,14,8,NS  ,111604,,1,727394D,14,8,4,1,30,PM,CALERA              ,SHELBY              ,1,3,,N/A                 ,CR/PECAN RD.        ,3,C,1,3,1,1,1,4,91,2,1,1,1,SINGLE MAIN TRACK   ,3,1,18,28,E,2, ,1,2,2,2,2,3,8,15000,2,1,0,1,1,2,1,1,,0,  ,807,112,,2014,                    ,Y,117,01C117,4,,,, , ,68,1,2,                    ,                    ,0,1,0,0,0,0,NS TRAIN STRUCK THE REAR AXLE OF A TRUCK-TRAILER THAT DID NOT CLEAR A HWY-GRADE CROSSING. DRIVER'S A,GE VERIFIED.,,,,ALABAMA             ,A,1,2,
,14,8,NS  ,111655,,,    ,          ,14,8,NS  ,111655,,1,725383J,14,8,8,6,10,AM,BIRMINGHAM          ,JEFFERSON           ,1,3,,BIRMINGHAM          ,24TH STREET SW/24TH,5,A,4,3,1,1,1,4,75,1,1,1,1,DOUBLE-AGS # 1,4,1,61,48,E,1,1,1,2,2,2,2,1,8,2825,2,1,0,1,1,2,1,1,,0,  ,1030607,83,,2014,                    ,Y,73,01C073,4,,,, , ,21,2,2,                    ,                    ,0,1,0,0,0,0,NS TRAIN STRUCK A HWY-USER THAT WENT AROUND THE CROSSING GATES AT A GRADE CROSSING.,,,,,ALABAMA             ,A,1,2,
K,14,10,ATK ,134828,,,    ,          ,14,10,NS  ,112527,,2,728027Y,14,10,10,12,15,PM,BIRMINGHAM          ,JEFFERSON           ,1,3,,BIRMINGHAM          ,CENTER PLACE NTH    ,25,D,3,3,1,1,1,4,90,2,1,2,1,SINGLE MAIN TRACK   ,4,2,9,63,E,2,1,1,2,2,2,2,1,8,25000,2,1,0,2,2,1,1,6,,0,  ,1030607,167,,2014,                    ,Y,73,01C073,4,,,, , ,22,2,147,                    ,                    ,0,2,0,0,0,0,TRAIN 19 OPERATING WITH LOCOMOTIVES E/824-E/13 AND 9 CARS STRUCK AN OCCUPIED PICK-UP TRUCK AT MP 144,".69, CENTER PLACE N CROSSING.  AMTRAKS EQUIPMENT DAMAGE IS $503.00.",,,,AGS SOUTH           ,A,1,2,
,14,10,NS  ,112423,,,    ,          ,14,10,NS  ,112423,,0,727836F,14,10,2,4,45,PM,MOBILE              ,MOBILE              ,1,3,,MOBILE              ,CITY/PAPER MILL ROAD,10,C,4,3,1,1,1,4,71,3,1,1,1,SINGLE MAIN TRACK   ,4,1,3,20,E,2,1,1,2,2,2,2,3,8,20000,3,1,0,0,1,2,1,1,,0,  ,2030607,67,,2014,                    ,Y,97,01C097,4,,,, , ,42,1,2,                    ,                    ,0,0,0,0,0,0,NS TRAIN STRUCK A HIGHWAY USER THAT FAILED TO STOP AT THE CROSSING.,,,,,ALABAMA             ,F,1,2,
,14,10,NS  ,112474,,,    ,          ,14,10,NS  ,112474,,0,727829V,14,10,6,10,5,AM,SARALAND            ,MOBILE              ,1,3,,N/A                 ,PRIVATE             ,5,B,4,3,1,1,1,2,72,2,1,1,1,SINGLE MAIN TRACK   ,4,3,90,20,E,2, ,1,2,2,2,2,2,8,500,3,1,0,0,2,2,1,1,,0,  ,807,88,,2014,                    ,N,97,01C097,4,,,, , ,  , ,2,                    ,                    ,0,0,0,0,0,0,"NS TRAIN STRUCK A HIGHWAY USER AT CROSSING. DRIVER FLED SCENE, NO INFORMATION AVAILABLE.",,,,,ALABAMA             ,A,1,2,
,14,10,AGR ,AGR606114,,,    ,          ,14,10,AGR ,AGR606114,,1,665246K,14,10,9,5,17,PM,HUXFORD             ,ESCAMBIA            ,1,3,,HUXFORD             ,COUNTY ROAD 30/HUXFO,1,E,2,3,1,1,1,4,80,2,1,1,1,MAIN                ,3,1,16,39,E,2, ,1,2,2,2,2,5,8,0,2,1,0,1,1,2,1,3,,0,  ,807,99,,2014,                    ,Y,53,01C053,4,,,, , ,54,2,2,                    ,                    ,0,1,0,0,0,0,"WHILE TRAVELING SOUTH, MOTOR VEHICLE WAS STRUCK AT RAILROAD CROSSING ON HUXFORD ROAD IN HUXFORD, AL",,,,,SYSTEM              ,A,2,2,
,14,6,AGR ,AGR552214,,,    ,          ,14,6,AGR ,AGR552214,,0,665270L,14,6,6,12,55,AM,ATMORE              ,ESCAMBIA            ,1,3,,ATMORE              ,AL HWY 1,10,B,3,3,2,1,2,2,70,4,1,1,1,MAIN                ,3,1,7,3,E,1,1,1,2,3,2,2,1,8,0,3,1,0,0,1,2,1,3,,0,  ,10607,0,,2014,                    ,Y,53,01C053,4,,,, , ,48,1,3,                    ,                    ,0,0,0,0,0,0,,,,,,SYSTEM              ,A,2,2,
,14,6,NS  ,110866,,,    ,          ,14,6,NS  ,110866,,0,725396K,14,6,15,9,0,AM,BESSEMER            ,JEFFERSON           ,1,3,,BESSEMER            ,20TH ST NORTH,4,A,4,3,1,1,1,4,80,2,1,1,1,DOUBLE-NS #2 MAIN,5,2,24,50,E,1,1,1,1,1,2,2,1,8,3000,1,1,1,0,1,2,1,1,,1,  ,10203050607,100,,2014,                    ,Y,73,01C073,4,,,, , ,30,1,2,                    ,                    ,1,0,0,0,0,0,HIGHWAY USER DROVE AROUND CROSSING GATES AND WAS STRUCK BY TRAIN # 290A115. RESULTING IN A FATALITY.,,,,,ALABAMA             ,A,1,2,
,14,6,NS  ,110928,,,    ,          ,14,6,NS  ,110928,,1,731875D,14,6,19,8,50,AM,WHEELER             ,LAWRENCE            ,1,3,,N/A                 ,CR-381/CR-381,25,B,1,3,1,1,1,4,84,2,1,1,1,SINGLE MAIN TRACK   ,5,2,36,55,R,4, ,1,2,2,2,2,3,8,20000,2,1,0,1,1,2,1,1,,0,  ,807,85,,2014,                    ,Y,79,01C079,4,,,, , ,49,1,2,                    ,                    ,0,1,0,0,0,0,HWY-USER FAILED TO STOP AT A HWY-GRADE CROSSING AND WAS STRUCK BY NS TRAIN # 23NAA18.,,,,,ALABAMA             ,A,2,2,
,14,6,CHAT,CHA558014,,,    ,          ,14,6,CHAT,CHA558014,,0,733686N,14,6,19,10,30,AM,DOTHAN              ,HOUSTON             ,1,3,,DOTHAN              ,MAIN STREET         ,1,A,3,3,1,1,1,4,90,2,1,1,1,CHAT MAIN           ,1,2,5,7,E,1, ,1,2,3,2,2,3,8,0,3,1,0,0,1,2,1,3,,0,  ,7,131,,2014,                    ,Y,69,01C069,4,,,, , ,81,2,2,                    ,                    ,0,0,0,0,0,0,"TRAIN STRUCK VEHICLE IN REAR BUMPER AT MAIN STREET CROSSING IN DOTHAN, AL. NO REPORTED INJURIES TO T",RAIN CREW OR DRIVER OF VEHICLE.,,,,SYSTEM              ,A,2,2,
,14,6,CHAT,CHA558114,,,    ,          ,14,6,CHAT,CHA558114,,0,733664N,14,6,20,10,20,AM,DOTHAN              ,HOUSTON             ,1,3,,WEBB                ,WALLACE BOIE ROAD   ,1,A,1,4,1,1,1,4,95,2,1,1,1,CHAT MAIN           ,2,2,16,25,E,3, ,1,2,2,2,2,3,8,0,3,1,0,0,1,2,1,3,,0,  ,7,129,,2014,                    ,Y,69,01C069,4,,,, , ,26,1,2,                    ,                    ,0,0,0,0,0,0,TRAIN STRUCK VEHICLE SLOWLY PULLING UP AT WALLACE BOIE ROAD IN WEBB AL. NO REPORTED INJURIES BY CREW, MEMBER OR DRIVER OF VEHICLE.,,,,SYSTEM              ,A,2,2,
,14,5,NS  ,110530,,,    ,          ,14,5,NS  ,110530,,0,522625P,14,5,20,1,48,AM,CHESTERTON          ,PORTER              ,18,4,,CHESTERTON          ,CITY ST/CALUMET ST  ,0,A,2,1,1,1,1,2,65,4,3,1,1,DOUBLE-TWO MAIN     ,4,4,137,36,R,3,1,1,2,2,2,2,4,8,3000,3,2,0,0,0,2,1,1,,0,  ,1030607,71,,2014,                    ,Y,127,18C127,4,,,, , ,20,2,2,                    ,                    ,0,0,0,0,0,0,NS TRAIN STRUCK UNOCCUPIED VEHICLE THAT WAS STUCK ON TRACK AT CROSSING.,,,,,DEARBORN            ,B,1,2,
,14,5,CP  ,1000092811,,,    ,          ,14,5,NS  ,XXX       ,,0,510015X,14,5,2,11,15,AM,DUNLAP              ,ELKHART             ,18,4,,DUNLAP              ,LEWIS RD.           ,0,E,2,2,1,1,1,2,48,2,1,1,1,#1 MAIN,4,2,101,50,E,4,2,1,2,2,2,2,8,8,1000,1,1,1,0,1,2,1,1,,0,  ,1030711,500,,2014,                    ,Y,39,18C039,4,,,, , ,33,1,2,                    ,                    ,1,0,0,0,0,0,TRAIN WAS TRAVELING WEST ON #1 MAIN NS DEARBORN DIVISION AT 1115 EST. ENGINEER STATED THEY HAD A CLE,AR SIGNAL AT MP 417 AND WERE TRAVELING APPROXIMATELY 50 MPH APPROACHING CROSSING. ENGINEER NOTICED T,HE CROSSING GATES WERE ACTIVATED AND DOWN AND AS THEY APPROACHED THE CROSSING HE NOTICED A REDDISH V,AN PULL AROUND THE LOWERED GATES AND DRIVE INTO THE PATH OF TRAIN AND STOPPED. ENGINEER PLACED TRAIN, INTO EMERGENCY AND MADE CONTACT WITH THE VEHICLE. VEHICLE WAS PUSHED TO THE SOUTH SIDE OF THE TRAIN,DEARBORN            ,A,1,1,
,14,1,EVWR,E2014JAN1X,,,    ,          ,14,1,EVWR,E2014JAN1X,,0,342611J,14,1,23,6,55,PM,MT VERNON           ,POSEY               ,18,4,,MOUNT VERNON        ,O'DONNELL RD        ,5,B,3,3,2,41,2,2,10,4,1,1,2,MT VERNON COMPLEX   ,1,3,41,10,E,1, ,1,2,2,2,2,2,8,0,3,1,0,0,1,2,1,6,,0,  ,7,137,,2014,                    ,Y,129,18C129,4,,,, , ,64,2,3,                    ,                    ,0,0,0,0,0,0,HIGHWAY USER STOPPED THEN PROCEEDED THRU CROSSING HITTING THE END OF THE TRAIN.  DRIVER REFUSED MEDI,CAL TREATMENT.  NO INJURIES REPORTED.,,,,ST LOUIS            ,A,1,2,
,14,1,EVWR,E2014JAN2X,,,    ,          ,14,1,EVWR,E2014JAN2X,,0,342612R,14,1,5,10,0,AM,MT VERNON           ,POSEY               ,18,4,,MOUNT VERNON        ,WOLFING ST          ,10,A,3,3,1,1,1,4,35,2,3,1,3,COMPLEX TRACK       ,1,2,3,1,E,1, ,1,2,2,2,2,3,8,0,3,1,0,0,1,2,1,6,,0,  ,7,250,,2014,                    ,Y,129,18C129,4,,,, , ,  ,1,5,                    ,                    ,0,0,0,0,0,0,"#38 - AGE OF HIGHWAY USER IS UNKNOWN

HIGHWAY USER DID NOT STOP AT CROSSING AND WAS STRUCK BY TRAI",N.  AFTER IMPACT DRIVER GOT OUT OF THE CAR LOOKED AT THE DAMAGE AND DROVE OFF.  CREW OR POLICE DEPAR,"TMENT DID NOT GET ANY INFORMATION ON THE DRIVER.
",,,ST LOUIS            ,B,1,2,
,14,4,CSX ,129054,,,    ,          ,14,4,CSX ,129054,,0,152549B,14,4,26,10,33,AM,OSGOOD              ,RIPLEY              ,18,4,,OSGOOD              ,SYCAMORE            ,0,A,1,2,1,1,1,4,50,2,2,1,1,SINGLE MAIN         ,3,2,75,37,R,3, ,1,2,2,2,2,4,8,3600,3,1,0,0,0,2,1,1,,0,  ,807,195,,2014,                    ,Y,137,18C137,4,,,, , ,28,1,2,                    ,                    ,0,0,0,0,0,0,AN UNOCCUPIED 1996 NISSAN SENTRA AUTOMOBILE WAS STRUCK BY Q27226 AT CROSSING. THE VEHICLE OCCUPANTS,EXITED AND RAN AWAY FROM THE AREA BEFORE IMPACT.  PROTECTION ALSO AT CROSSING: ADVANCE WARNING.,,,,INDIANA             ,A,1,1,
K,14,6,ATK ,133586,,,    ,          ,14,6,UP  ,0614RS036,,0,751237W,14,6,30,2,57,PM,DAVIS               ,YOLO                ,6,7,,                    ,ARBORETUM DR        ,0,D,1,2,2,1,1,4,55,2,1,B,1,MAIN LINE #2,4,1,5,40,E,3, ,1,2,2,2,2,4,8,1200,3,2,0,0,0,2,1,6,,0,  ,807,254,,2014,                    ,N,113,06C113,4,,,, , ,  ,1,86,                    ,                    ,0,0,0,0,0,0,"TRAIN 532 OPERATING WITH CAB CAR CC/8312 IN THE LEAD, 4 CARS AND LOCOMOTIVE E/191 TRAILING STRUCK AN","OCCUPIED PICK-UP TRUCK AT MP 75.26, ARBORETUM DRIVE, A PRIVATE CROSSING. THE DRIVERS AGE IS UNKNOWN","AT THIS TIME.  AMTRAKS EQUIPMENT DAMAGE IS $2,712.00.",,,MARTINEZ            ,A,1,2,
,14,1,BNSF,CA0114203,,,    ,          ,14,1,BNSF,CA0114203,,1,026571U,14,1,28,8,20,AM,ANAHEIM             ,ORANGE              ,6,7,,ANAHEIM             ,TUSTIN AVE          ,20,A,2,3,1,1,2,4,71,1,1,1,1,MAIN 1 TRACK,4,5,83,49,R,3,1,1,1,1,2,2,7,8,2000,2,1,0,1,1,2,1,1,,0,  ,102,0,,2014,                    ,Y,59,06C059,4,,,, , ,63,2,2,                    ,                    ,0,1,0,0,0,0,,,,,,SAN BERNARDINO      ,A,2,2,
,14,2,SCAX,22714,,,    ,          ,14,2,SCAX,22714,,1,027004F,14,2,27,6,16,AM,ANAHEIM CANYON      ,ORANGE              ,6,7,,ANAHEIM             ,TUSTIN AVENUE       ,45,E,1,3,2,1,1,4,64,4,3,C,1,MAIN 1,3,1,5,40,E,4,1,1,2,2,2,2,1,8,7000,3,1,0,1,1,2,1,6,,0,  ,1030608,84,,2014,                    ,Y,59,06C059,4,,,, , ,55,1,423,                    ,                    ,0,1,0,0,0,0,TOYOTA MINI-VAN DROVE AROUND THE GATES AT TUSTIN AVENUE AND WAS STRUCK BY TRAIN 803.,,,,,OLIVE               ,B,1,1,
K,14,3,ATK ,132127,,,    ,          ,14,3,BNSF,CA0314200,,6,028706E,14,3,22,8,35,PM,MERCED              ,MERCED              ,6,7,,WINTON              ,WINTON WAY          ,0,C,1,2,2,1,1,4,57,3,1,B,1,SINGLE MAIN TRACK   ,5,1,7,77,E,3,1,1,1,1,2,2,4,8,5000,3,1,0,6,2,1,1,6,,0,  ,10203050607,200,,2014,                    ,Y,47,06C047,4,,,, , ,46,1,145,                    ,                    ,0,1,0,1,0,4,"TRAIN 718 OPERATING WITH CAB CAR 90225 IN THE LEAD, 6 CARS AND LOCOMOTIVE E/2002 IN THE REAR STRUCK","A TRACTOR-TRAILER TRUCK AT MP1065.26, WINTON WAY CROSSING.  AMTRAKS EQUIPMENT DAMAGE IS $100,000.00.",,,,STOCKTON            ,A,1,2,
K,14,6,ATK ,133364,,,    ,          ,,,UP  ,          ,,0,753408C,14,6,28,3,15,AM,CHICO               ,BUTTE               ,6,7,,                    ,MUIR AVE            ,0,A,3,2,1,1,1,4,60,4,1,2,1,SINGLE MAIN TRACK   ,4,2,12,70,R,1,1,1,2,2,2,2,4,8,0,3,1,0,0,2,2,1,6,,0,  ,1030607,204,,2014,                    ,Y,7,06C007,4,,,, , ,20,1,382,                    ,                    ,0,0,0,0,0,0,TRAIN 14 OPERATING WITH LOCOMOTIVES E/809-E/71 AND 12 CARS STRUCK AN OCCUPIED AUTOMOBILE THAT STOPPE,"D AND WAS SIDESWIPED BY THE TRAIN AT MP187.80, MUIR AVE CROSSING. AMTRAKS EQUIPMENT DAMAGE IS $1,000",.00.,,,VALLEY              ,A,1,2,
,14,1,CSX ,124640,,,    ,          ,14,1,LIRC,XXX       ,,1,535372W,14,1,10,8,30,AM,HENRYVILLE          ,CLARK               ,18,4,,HENRYVILLE          ,SR #160,10,A,3,3,1,1,1,4,42,2,2,1,1,SINGLE MAIN         ,2,2,74,24,E,1,1,1,2,2,2,2,3,8,1700,2,1,0,1,1,2,1,1,,0,  ,2030711,254,,2014,                    ,Y,19,18C019,4,,,, , ,22,2,2,                    ,                    ,0,1,0,0,0,0,Q26810 TRAVELING ON LIRC RR TRACK STRUCK A 1999 DODGE INTREPID AUTOMOBILE THAT DID NOT STOP AT CROSS,ING. THE DRIVER WAS TRANSPORTED TO A LOCAL HOSPITAL. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AN,D PAVEMENT MARKINGS. ESTIMATED LIRC TRACK DAMAGE = $0.,,,LIRC                ,B,2,2,
K,14,6,ATK ,133084,,,    ,          ,14,6,UP  ,0614RS010,,0,755152H,14,6,7,7,53,PM,SAN JOSE            ,SANTA CLARA         ,6,7,,SAN JOSE            ,PRIVATE CROSSING    ,25,J,4,3,1,1,1,4,65,3,1,2,1,MAIN 1,4,2,12,75,E,1, , ,2,2,2,2,3,5,1200,3,1,0,0,4,1,1,6,,0,  ,12,286,,2014,                    ,N,85,06C085,4,,,, , ,  , ,322,                    ,                    ,0,0,0,0,0,0,"TRAIN 14 WITH LOCOMOTIVES E/138-E/505 AND 12 CARS STRUCK AN OCCUPIED VEHICLE AT MP62.25, A PRIVATE C",ROSSING.  DRIVER STOPPED IN FOUL OF TRACK BEFORE THE TRAIN APPROACHED CROSSING.  ATTEMPTING TO BACK ,"UP, ENGINE STRUCK VEHICLE KNOCKING OFF BUMPER. AMTRAKS EQUIPMENT DAMAGE IS $13,401.78.",,,COAST               ,A,1,2,
K,14,6,ATK ,133044,,,    ,          ,14,6,BNSF,CA0614201,,3,028601R,14,6,1,9,25,AM,FRESNO              ,MADERA              ,6,7,,                    ,AVE 12,,J,3,3,1,2,2,4,75,2,1,2,1,SINGLE MAIN TRACK   ,4,1,5,79,R,4,1,1,2,2,3,2,1,8,0,1,1,1,3,1,1,1,6,,1,  ,102030607,187,,2014,                    ,Y,39,06C039,4,,,, , ,66,1,87,                    ,                    ,1,0,0,0,0,3,"TRAIN 701 OPERATING WITH LOCOMOTIVE E/155 AND 5 CARS WAS STRUCK BY AN OCCUPIED SUV AT MP1015.12, AVE","NUE 12 CROSSING. HIGHWAY USER SPEED IS UNKNOWN. AMTRAKS EQUIPMENT DAMAGE IS $25,434.09.",,,,STOCKTON            ,A,1,2,
K,14,6,ATK ,133055,,,    ,          ,14,6,UP  ,0614LA005,,0,745855H,14,6,3,7,23,PM,OXNARD              ,VENTURA             ,6,7,,                    ,RICE ROAD           ,80,A,4,3,1,1,2,4,75,2,1,2,1,SINGLE MAIN TRACK   ,4,2,11,65,E,2,1,1,1,2,2,2,7,8,5000,1,1,2,0,2,2,1,6,,2,  ,1030607,170,,2014,                    ,Y,111,06C111,4,,,, , ,20,1,107,                    ,                    ,2,0,0,0,0,0,"TRAIN 11 OPERATING WITH LOCOMOTIVE E/192 LEADING, 11 CARS AND E/146 AT THE REAR WAS STRUCK BY AN OCC",UPIED AUTOMOBILE AT RICE AVE CROSSING.  THERE WAS NO EQUIPMENT DAMAGE.,,,,SANTA BARBARA       ,A,1,2,
,14,7,CSX ,131943,,,    ,          ,14,7,CSX ,131943,,0,539243V,14,7,10,10,45,AM,INDIANAPOLIS        ,MARION              ,18,4,,INDIANAPOLIS        ,DEARBORN ST         ,0,C,2,2,1,1,1,4,81,2,1,1,1,#1 MAIN,3,3,66,36,E,4,1,1,1,1,2,2,4,6,6500,3,1,0,0,1,2,1,1,,0,  ,10203060811,390,,2014,                    ,Y,97,18C097,4,,,, , ,62,1,2,                    ,                    ,0,0,0,0,0,0,Q35409 STRUCK THE TRAILER OF SEMI TRUCK THAT WAS STRADDLING ACROSS BOTH NUMBER 1 AND NUMBER 2 MAIN.,THE DRIVER OF THE TRACTOR TRAILER ADVISED THAT HE WAS ACROSS THE TRACKS WHEN THE GATES CAME DOWN ON ,HIS TRAILER AND HE ADVISED THAT HE DID NOT WANT TO BREAK THE ARMS OFF. AT THAT POINT Q35409 STRUCK T,HE DRIVERS SIDE REAR PORTION OF THE TRAILER. PROTECTION ALSO AT CROSSING: ADVANCE WARNING.,,INDIANAPOLIS TERMINA,A,2,2,
,14,1,CSX ,124718,,,    ,          ,14,1,CSX ,124718,,0,341221T,14,1,8,6,31,AM,RENSSELAER          ,JASPER              ,18,4,,RENSSELAER          ,CULLEN ST           ,0,A,3,2,1,1,1,4,24,1,1,1,1,SINGLE MAIN         ,3,2,11,34,E,2,1,1,2,1,2,2,4,8,5000,3,1,0,0,1,2,1,1,,0,  ,3060711,217,,2014,                    ,Y,73,18C073,4,,,, , ,81,1,2,                    ,                    ,0,0,0,0,0,0,"J76907 STRUCK A LIGHT BLUE 2008 HONDA FIT THAT DROVE ON THE CROSSING, STOPPED, AND TRIED TO REVERSE.", THE ELDERLY MOTORIST WAS UNINJURED AND REFUSED ANY MEDICAL ATTENTION.  PROTECTION ALSO AT CROSSING:, ADVANCE WARNING.,,,MONON               ,D,2,2,
,14,4,EWR ,4222014,,,    ,          ,14,4,EWR ,4222014,,0,483418L,14,4,22,11,30,AM,ROCHESTER           ,FULTON              ,18,4,,                    ,CR 200N,55,C,3,3,1,1,1,4,47,2,1,1,1,MAIN                ,X,1,40,9,E,3, ,1,2,2,2,2,3,8,60,3,1,0,0,1,2,1,3,,0,  ,7,21,,2014,                    ,Y,49,18C049,4,,,, , ,67,1,2,                    ,                    ,0,0,0,0,0,0,VEHICLE DID NOT STOP.,,,,,SYSTEM              ,A,2,2,
,14,4,NS  ,110013,,,    ,          ,14,4,NS  ,110013,,0,475155E,14,4,13,7,45,AM,MONTPELIER          ,BLACKFORD           ,18,4,,MONTPELIER          ,SR 18/HUNTINGTON ST,0,K,1,2,1,1,1,4,65,1,1,1,1,SINGLE MAIN TRACK   ,4,3,118,47,R,4,1,1,2,2, ,2,8,8,, , ,1,0,0,2,1,1,,0,  ,1020607,68,,2014,                    ,Y,9,18C009,4,,,, , ,29,2,2,                    ,                    ,1,0,0,0,0,0,NS TRAIN STRUCK A HIGHWAY USER (PEDESTRIAN) AT A HWY-GRADE CROSSING.,,,,,LAKE                ,A,1,2,
,14,4,NS  ,109980,,,    ,          ,14,4,NS  ,109980,,0,478053W,14,4,10,1,10,PM,FORT WAYNE          ,ALLEN               ,18,4,,FORT WAYNE          ,S-629/LWR HUNTINGTON,,K,3,3,1,1,1,4,72,2,1,1,1,SINGLE MAIN TRACK   ,4,3,118,25,R,2,1,1,2,2, ,2,8,8,, , ,1,0,0,2,1,1,,0,  ,1020607,83,,2014,                    ,Y,3,18C003,4,,,, , ,38,1,2,                    ,                    ,1,0,0,0,0,0,HWY-USER JUMPED OUT IN FRONT OF AN NS TRAIN AT A HWY-GRADE CROSSING AND WAS STRUCK.,,,,,LAKE                ,A,2,2,
